target_id	length	eff_length	est_counts	tpm
YJL212C	2400	2373	929	26.3491
YJL211C	444	417	29.2475	4.72064
YJL210W	816	789	138.752	11.8362
YJL209W	1965	1938	233	8.09189
YJL208C	990	963	159	11.1127
YJL207C	6045	6018	1492	16.6865
YJL206C	2277	2250	125	3.73917
YJL205C	162	135	47	23.4322
YJL204C	2523	2496	259	6.98398
YJL203W	843	816	61.8527	5.10172
YJL202C	348	321	14.1473	2.9663
YJL201W	1800	1773	302	11.4643
YJL200C	2370	2343	1113	31.9721
YJL199C	327	300	10	2.2435
YJL198W	2646	2619	667.631	17.1573
YJL197W	3765	3738	801	14.4225
YJL197C-A	282	255	0	0
YJL196C	933	906	802	59.5791
YJL195C	702	675	18.3436	1.82907
YJL194W	1542	1515	215.656	9.58071
YJL193W	1209	1182	141	8.02878
YJL192C	705	678	589	58.4701
YJL191W	417	390	1089.7	188.058
YJL190C	393	366	6308.66	1160.12
YJL189W	156	129	2201.2	1148.46
YJL188C	309	282	2289.8	546.508
YJL187C	2460	2433	401	11.093
YJL186W	1761	1734	993	38.5432
YJL185C	882	855	56	4.40829
YJL184W	372	345	123	23.9957
YJL183W	1269	1242	827	44.8159
YJL182C	318	291	3.47835	0.804505
YJL181W	1836	1809	168.522	6.26997
YJL180C	978	951	130	9.20049
YJL179W	330	303	137	30.4317
YJL178C	816	789	402	34.2923
YJL177W	555	528	3843.02	489.876
YJL176C	2478	2451	527.101	14.4743
YJL175W	513	486	32.8985	4.55605
YJL174W	831	804	522	43.6981
YJL173C	369	342	217	42.7053
YJL172W	1731	1704	1514	59.8004
YJL171C	1191	1164	671	38.7987
YJL170C	630	603	44	4.91115
YJL169W	369	342	46.7603	9.20236
YJL168C	2202	2175	423.24	13.0971
YJL167W	1059	1032	1991	129.849
YJL166W	285	258	171	44.6092
YJL165C	2568	2541	438	11.6016
YJL164C	1194	1167	255	14.7068
YJL163C	1668	1641	61	2.5019
YJL162C	1752	1725	103	4.0188
YJL161W	543	516	26	3.39134
YJL160C	864	837	15	1.20618
YJL159W	1242	1215	6536.14	362.07
YJL158C	684	657	2016.77	206.604
YJL157C	2493	2466	855	23.3357
YJL156W-A	222	195	18	6.21278
YJL156C	2100	2073	276	8.96103
YJL155C	1359	1332	112	5.65929
YJL154C	2835	2808	955	22.8905
YJL153C	1602	1575	27	1.1538
YJL152W	360	333	73.756	14.9074
YJL151C	402	375	417.244	74.8871
YJL150W	303	276	8.32309	2.02966
YJL149W	1992	1965	164.677	5.64051
YJL148W	702	675	348	34.6995
YJL147C	1149	1122	63	3.77916
YJL146W	1410	1383	183	8.90588
YJL145W	885	858	397	31.1423
YJL144W	315	288	11	2.57068
YJL143W	477	450	168	25.1272
YJL142C	393	366	44.4785	8.17932
YJL141C	2424	2397	368.521	10.3477
YJL140W	666	639	408	42.9742
YJL139C	1287	1260	122	6.51684
YJL138C	1188	1161	6135.42	355.681
YJL137C	1143	1116	110	6.63402
YJL136W-A	84	57	2	2.36158
YJL136C	264	237	2909.42	826.239
YJL135W	318	291	13	3.00676
YJL134W	1230	1203	253	14.1548
YJL133C-A	225	198	42	14.2768
YJL133W	945	918	199	14.5901
YJL132W	2253	2226	106	3.20501
YJL131C	1071	1044	87	5.60876
YJL130C	6645	6618	13079	133.014
YJL129C	3708	3681	680	12.4334
YJL128C	2007	1980	456	15.5006
YJL127W-A	117	90	25	18.6959
YJL127C-B	159	132	65	33.1427
YJL127C	1923	1896	218	7.73867
YJL126W	924	897	59	4.42698
YJL125C	1152	1125	218	13.0422
YJL124C	519	492	364	49.7948
YJL123C	1437	1410	496.328	23.6918
YJL122W	528	501	252	33.8541
YJL121C	717	690	765.284	74.6486
YJL120W	324	297	27.7164	6.28099
YJL119C	324	297	8.5036	1.92706
YJL118W	660	633	67.4964	7.1767
YJL117W	936	909	1025	75.8941
YJL116C	1014	987	45	3.06862
YJL115W	840	813	93	7.69911
YJL114W	681	654	15.0413	1.54795
YJL113W	4647	4620	125.117	1.82274
YJL112W	2145	2118	299	9.50152
YJL111W	1653	1626	1361	56.336
YJL110C	1656	1629	253	10.4532
YJL109C	5310	5283	3592	45.7619
YJL108C	1152	1125	47	2.81186
YJL107C	1164	1137	51	3.01896
YJL106W	1938	1911	46	1.62011
YJL105W	1683	1656	56	2.27602
YJL104W	450	423	182	28.9587
YJL103C	1857	1830	51	1.87572
YJL102W	2460	2433	117	3.23662
YJL101C	2037	2010	664	22.2341
YJL100W	1824	1797	123	4.60686
YJL099W	2241	2214	195	5.92796
YJL098W	3177	3150	698	14.914
YJL097W	654	627	376	40.3616
YJL096W	486	459	140	20.5288
YJL095W	4437	4410	578	8.8214
YJL094C	2622	2595	341	8.84433
YJL093C	2076	2049	324	10.6427
YJL092W	3525	3498	581	11.179
YJL091C	1473	1446	279	12.9863
YJL090C	2295	2268	172	5.10427
YJL089W	2490	2463	16	0.437224
YJL088W	1017	990	26	1.76761
YJL087C	2484	2457	322	8.82061
YJL086C	369	342	11	2.16478
YJL085W	1872	1845	235	8.57274
YJL084C	3141	3114	278	6.00861
YJL083W	1815	1788	167	6.28633
YJL082W	2196	2169	443	13.7465
YJL081C	1470	1443	466	21.7354
YJL080C	3669	3642	5832	107.777
YJL079C	900	873	152.234	11.7367
YJL078C	2646	2619	842	21.6384
YJL077W-B	99	72	12	11.2175
YJL077C	396	369	58.5146	10.673
YJL077W-A	87	60	2.48544	2.78804
YJL076W	3570	3543	1959.45	37.2231
YJL075C	417	390	97.5459	16.8342
YJL074C	3693	3666	675	12.3925
YJL073W	1938	1911	261	9.19238
YJL072C	642	615	107	11.71
YJL071W	1725	1698	139	5.50966
YJL070C	2667	2640	221	5.63425
YJL069C	1785	1758	402	15.3906
YJL068C	900	873	323	24.9021
YJL067W	351	324	19.2211	3.99283
YJL066C	759	732	96.7789	8.89852
YJL065C	504	477	85.762	12.1011
YJL064W	396	369	30.238	5.51538
YJL063C	717	690	178	17.3628
YJL062W-A	258	231	105	30.5932
YJL062W	2493	2466	552	15.0659
YJL061W	2142	2115	567	18.0435
YJL060W	1335	1308	364	18.7302
YJL059W	1227	1200	121	6.7866
YJL058C	1632	1605	89	3.73218
YJL057C	2004	1977	105	3.57463
YJL056C	2643	2616	177	4.5539
YJL055W	738	711	439	41.5569
YJL054W	1437	1410	546	26.0628
YJL053W	1140	1113	203	12.2758
YJL052C-A	120	93	3	2.17113
YJL052W	999	972	931.047	64.4694
YJL051W	2469	2442	321	8.84723
YJL050W	3222	3195	1631	34.3583
YJL049W	1353	1326	112	5.6849
YJL048C	1191	1164	96	5.55094
YJL047C-A	135	108	1434	893.662
YJL047C	2529	2502	223	5.99882
YJL046W	1230	1203	161	9.00758
YJL045W	1905	1878	28	1.00348
YJL044C	1377	1350	311	15.5051
YJL043W	774	747	6	0.540603
YJL042W	4197	4170	1041	16.8021
YJL041W	2472	2445	1274	35.0702
YJL039C	5052	5025	2098	28.1007
YJL038C	660	633	8	0.850618
YJL037W	675	648	12	1.24639
YJL036W	1272	1245	165	8.91996
YJL035C	753	726	73	6.76759
YJL034W	2049	2022	6697.35	222.931
YJL033W	2313	2286	711	20.9335
YJL032W	315	288	24.1812	5.65111
YJL031C	984	957	184.819	12.9982
YJL030W	591	564	89	10.6208
YJL029C	2469	2442	506	13.9461
YJL028W	336	309	0	0
YJL027C	417	390	0	0
YJL026W	1200	1173	1970	113.036
YJL026C-A	222	195	0	0
YJL025W	1545	1518	125	5.54225
YJL024C	585	558	110	13.268
YJL023C	1044	1017	75	4.9635
YJL022W	309	282	0	0
YJL020C	3474	3447	1299.27	25.3692
YJL020W-A	258	231	13.9297	4.05862
YJL019W	2049	2022	311	10.3521
YJL016W	1686	1659	210.836	8.55354
YJL015C	285	258	19.1643	4.99945
YJL014W	1605	1578	1520	64.8313
YJL013C	1548	1521	140	6.19508
YJL012C	2166	2139	4988	156.951
YJL011C	486	459	113	16.5697
YJL010C	2001	1974	565	19.2641
YJL009W	327	300	284.276	63.7774
YJL008C	1707	1680	1724.72	69.0969
YJL007C	315	288	155200	36270
YJL006C	972	945	106	7.54957
YJL005W	6081	6054	1417	15.7534
YJL004C	612	585	196	22.5501
YJL003W	357	330	63	12.8492
YJL002C	1431	1404	1485	71.1881
YJL001W	648	621	647	70.123
YJR001W	1809	1782	746	28.176
YJR002W	1782	1755	650	24.9278
YJR003C	1560	1533	270	11.8541
YJR004C	1953	1926	111	3.87896
YJR005W	2103	2076	436	14.1354
YJR005C-A	282	255	7	1.84759
YJR006W	1464	1437	210	9.83582
YJR007W	915	888	1220	92.4687
YJR008W	1017	990	42	2.85537
YJR009C	999	972	14972.2	1036.74
YJR010W	1536	1509	169	7.53782
YJR010C-A	285	258	81	21.1307
YJR011C	786	759	78	6.91673
YJR012C	624	597	58.3285	6.57589
YJR013W	1212	1185	236.672	13.4424
YJR014W	597	570	520	61.4012
YJR015W	1533	1506	787	35.1721
YJR016C	1758	1731	5121	199.116
YJR017C	513	486	369.951	51.2338
YJR018W	363	336	20.0485	4.01598
YJR019C	1050	1023	78.145	5.14131
YJR020W	333	306	6.85496	1.50776
YJR021C	945	918	83	6.08532
YJR022W	330	303	5.01065	1.11301
YJR023C	402	375	40.185	7.21241
YJR024C	735	708	370	35.1736
YJR025C	534	507	273	36.2412
YJR026W	1323	1296	0.000184061	9.55881e-06
YJR027W	5268	5241	6534.96	83.9222
YJR028W	1323	1296	12.224	0.634831
YJR029W	5268	5241	34106.7	437.999
YJR030C	2238	2211	336	10.2282
YJR031C	4227	4200	874	14.0059
YJR032W	1182	1155	294	17.1322
YJR033C	4074	4047	606	10.0783
YJR034W	327	300	69	15.4802
YJR035W	3258	3231	244	5.08278
YJR036C	2679	2652	60.1189	1.52576
YJR037W	384	357	4.88111	0.920234
YJR038C	363	336	2.96282	0.59349
YJR039W	3366	3339	154.037	3.10497
YJR040W	2340	2313	534	15.5387
YJR041C	3525	3498	711	13.6804
YJR042W	2235	2208	636	19.3868
YJR043C	1053	1026	132	8.65914
YJR044C	423	396	163	27.7039
YJR045C	1965	1938	9204.55	319.666
YJR046W	1815	1788	499	18.7837
YJR047C	474	447	69.0793	10.4013
YJR048W	330	303	150.621	33.4574
YJR049C	1593	1566	346	14.8707
YJR050W	708	681	98	9.68561
YJR051W	1506	1479	363	16.5191
YJR052W	1698	1671	161	6.48481
YJR053W	1725	1698	138	5.47003
YJR054W	1494	1467	199	9.13001
YJR055W	495	468	25	3.59536
YJR056C	711	684	75	7.37995
YJR057W	651	624	149	16.0713
YJR058C	444	417	126	20.3368
YJR059W	2457	2430	765	21.1886
YJR060W	1056	1029	333	21.781
YJR061W	2808	2781	239	5.78422
YJR062C	1374	1347	168	8.3944
YJR063W	378	351	170	32.5979
YJR064W	1689	1662	2501	101.282
YJR065C	1350	1323	1376	70.0014
YJR066W	7413	7386	1501	13.6779
YJR067C	426	399	47	7.92817
YJR068W	1062	1035	295	19.1836
YJR069C	594	567	312	37.0356
YJR070C	978	951	1191.84	84.35
YJR071W	369	342	73.1611	14.398
YJR072C	1158	1131	505	30.0522
YJR073C	621	594	190	21.5286
YJR074W	657	630	162	17.307
YJR075W	1191	1164	698	40.3599
YJR076C	1248	1221	585	32.2469
YJR077C	936	909	934	69.1562
YJR078W	1362	1335	33	1.66372
YJR079W	330	303	22.113	4.91193
YJR080C	1185	1158	234.887	13.6521
YJR082C	342	315	77	16.4524
YJR083C	930	903	58	4.32303
YJR084W	1272	1245	152	8.21717
YJR085C	318	291	282	65.2235
YJR086W	333	306	151	33.2127
YJR087W	351	324	87.6744	18.2128
YJR088C	879	852	396.326	31.3084
YJR089W	2865	2838	272	6.45067
YJR090C	3456	3429	626.645	12.2999
YJR091C	3276	3249	798	16.5311
YJR092W	4344	4317	1411	21.9985
YJR093C	984	957	124	8.72083
YJR094C	1083	1056	42	2.67691
YJR094W-A	279	252	3481.11	929.749
YJR095W	969	942	4	0.285797
YJR096W	849	822	156	12.7732
YJR097W	519	492	73	9.98633
YJR098C	1971	1944	94	3.25447
YJR099W	711	684	120	11.8079
YJR100C	984	957	169	11.8856
YJR101W	801	774	196	17.0437
YJR102C	609	582	56	6.47609
YJR103W	1737	1710	391	15.3896
YJR104C	465	438	3025	464.836
YJR105W	1023	996	2450	165.56
YJR106W	2178	2151	144	4.50578
YJR107W	987	960	87	6.09953
YJR108W	372	345	10	1.95087
YJR109C	3357	3330	1433	28.9634
YJR110W	2067	2040	183	6.03766
YJR111C	852	825	64	5.22125
YJR112W	606	579	91	10.5782
YJR112W-A	330	303	37	8.21878
YJR113C	744	717	160.564	15.0722
YJR114W	393	366	55.4361	10.1944
YJR115W	510	483	34	4.73783
YJR116W	840	813	109	9.02369
YJR117W	1362	1335	873	44.013
YJR118C	612	585	206	23.7006
YJR119C	2187	2160	75	2.33698
YJR120W	351	324	89	18.4881
YJR121W	1536	1509	3945	175.957
YJR122W	1494	1467	143	6.56076
YJR123W	678	651	16584	1714.57
YJR124C	1347	1320	322	16.4184
YJR125C	1227	1200	391	21.9302
YJR126C	2436	2409	547	15.2826
YJR127C	4143	4116	521.641	8.52991
YJR128W	360	333	13.4843	2.72541
YJR129C	1020	993	120	8.13355
YJR130C	1920	1893	166	5.90209
YJR131W	1650	1623	305	12.6482
YJR132W	3147	3120	941	20.2994
YJR133W	630	603	224	25.0022
YJR134C	2124	2097	383	12.2927
YJR135C	720	693	57	5.53592
YJR135W-A	264	237	131	37.2024
YJR136C	1266	1239	116	6.30137
YJR137C	4329	4302	1284	20.0883
YJR138W	4755	4728	540	7.68713
YJR139C	1080	1053	3237	206.901
YJR140C	4947	4920	691.282	9.45667
YJR140W-A	150	123	1.71795	0.940055
YJR141W	1044	1017	102	6.75037
YJR142W	1029	1002	259	17.3972
YJR143C	2289	2262	2630	78.2548
YJR144W	810	783	323	27.7644
YJR145C	786	759	12711.6	1127.22
YJR146W	354	327	70.8918	14.5914
YJR147W	1077	1050	402.108	25.7752
YJR148W	1131	1104	2289	139.548
YJR149W	1215	1188	101	5.72207
YJR150C	897	870	13	1.00571
YJR151C	3486	3459	81	1.5761
YJR151W-A	51	24	1	2.80438
YJR152W	1632	1605	63	2.64188
YJR153W	1086	1059	46	2.92355
YJR154W	1041	1014	28	1.85852
YJR155W	867	840	26.2138	2.10038
YJR156C	1023	996	1.28431	0.0867875
YJR157W	363	336	1	0.200313
YJR158W	1704	1677	0	0
YJR159W	1074	1047	20	1.28568
YJR160C	1809	1782	34.4339	1.30055
YJR161C	1152	1125	127.891	7.65131
YJR162C	351	324	0	0
YKL225W	348	321	0	0
YKL224C	372	345	0	0
YKL223W	333	306	6	1.31971
YKL222C	2118	2091	101	3.25099
YKL221W	1422	1395	21	1.0132
YKL220C	2136	2109	70.3465	2.24499
YKL219W	1224	1197	156.477	8.79843
YKL218C	981	954	84	5.92624
YKL217W	1851	1824	62	2.28778
YKL216W	945	918	1585	116.208
YKL215C	3861	3834	923	16.2031
YKL214C	612	585	170	19.5588
YKL213C	2148	2121	474	15.0413
YKL212W	1872	1845	1689	61.6143
YKL211C	1455	1428	588	27.7139
YKL210W	3075	3048	5500	121.45
YKL209C	3873	3846	2600	45.5001
YKL208W	816	789	66	5.63009
YKL207W	762	735	639	58.5142
YKL206C	804	777	195	16.8912
YKL205W	3303	3276	959	19.7026
YKL204W	1899	1872	398	14.3095
YKL203C	7425	7398	1338	12.1728
YKL202W	582	555	9.43213	1.14384
YKL201C	3537	3510	273.568	5.24573
YKL198C	1989	1962	278	9.53661
YKL197C	3132	3105	406	8.8006
YKL196C	603	576	653	76.3025
YKL195W	1212	1185	634	36.0097
YKL194C	1389	1362	149	7.36304
YKL193C	1017	990	183	12.4412
YKL192C	378	351	398	76.3175
YKL191W	1605	1578	811	34.5909
YKL190W	528	501	314	42.1832
YKL189W	1200	1173	106	6.08213
YKL188C	2562	2535	36	0.955812
YKL187C	2253	2226	79	2.38864
YKL186C	555	528	173	22.0526
YKL185W	1767	1740	458	17.7159
YKL184W	1401	1374	972	47.6132
YKL183C-A	213	186	19	6.87525
YKL183W	921	894	156	11.7445
YKL182W	6156	6129	26320	289.031
YKL181W	1284	1257	1550	82.9936
YKL180W	555	528	8230.98	1049.22
YKL179C	2040	2013	533	17.821
YKL178C	1413	1386	42	2.03955
YKL177W	339	312	0	0
YKL176C	2487	2460	677	18.5226
YKL175W	1512	1485	532	24.112
YKL174C	1857	1830	301	11.0704
YKL173W	3027	3000	471	10.5669
YKL172W	1284	1257	761.03	40.7488
YKL171W	2787	2760	227	5.5356
YKL170W	417	390	73.4063	12.6683
YKL169C	384	357	20.5937	3.88252
YKL168C	2175	2148	173	5.42076
YKL167C	414	387	88	15.3045
YKL166C	1197	1170	214	12.3105
YKL165C-A	234	207	10	3.25145
YKL165C	2760	2733	778	19.1597
YKL164C	1026	999	2008.27	135.302
YKL163W	978	951	17.8192	1.26112
YKL162C-A	153	126	3	1.6025
YKL162C	1209	1182	30	1.70825
YKL161C	1302	1275	56	2.95615
YKL160W	438	411	495	81.0609
YKL159C	636	609	63	6.9626
YKL157W	2859	2832	1861.47	44.2395
YKL156W	249	222	765.227	231.999
YKL156C-A	117	90	142.773	106.77
YKL155C	1887	1860	218	7.88845
YKL154W	735	708	268	25.4771
YKL153W	510	483	7459.87	1039.52
YKL152C	744	717	26180.1	2457.54
YKL151C	1014	987	207	14.1157
YKL150W	909	882	347	26.4795
YKL149C	1218	1191	137	7.74207
YKL148C	1923	1896	313	11.111
YKL147C	618	591	11.5471	1.31502
YKL146W	2079	2052	333.453	10.9372
YKL145W	1404	1377	1440.99	70.4328
YKL145W-A	93	66	0.00990032	0.0100961
YKL144C	639	612	162	17.8161
YKL143W	1392	1365	391	19.2793
YKL142W	660	633	547	58.161
YKL141W	597	570	265	31.291
YKL140W	1647	1620	299	12.4224
YKL139W	1587	1560	170.947	7.3754
YKL138C-A	210	183	76	27.9519
YKL138C	396	369	120	21.8878
YKL137W	336	309	102	22.2172
YKL136W	399	372	35.2538	6.37839
YKL135C	2181	2154	526.746	16.459
YKL134C	2319	2292	236	6.9302
YKL133C	1392	1365	75	3.69808
YKL132C	1293	1266	68.1662	3.62396
YKL131W	522	495	13.8338	1.88098
YKL130C	741	714	171	16.1193
YKL129C	3819	3792	697.288	12.3763
YKL128C	888	861	516	40.3362
YKL127W	1713	1686	1074	42.8741
YKL126W	2043	2016	868	28.9786
YKL125W	1884	1857	339	12.2867
YKL124W	1740	1713	123.504	4.85256
YKL123W	381	354	16.4963	3.1364
YKL122C	504	477	194	27.3736
YKL121W	2559	2532	157	4.17334
YKL120W	975	948	808	57.3655
YKL119C	648	621	126.079	13.6647
YKL118W	312	285	12.9206	3.05131
YKL117W	651	624	943.801	101.799
YKL116C	1557	1530	186	8.18219
YKL115C	393	366	23	4.22956
YKL114C	1104	1077	307	19.1854
YKL113C	1149	1122	330	19.7956
YKL112W	2196	2169	676.184	20.9823
YKL111C	336	309	54.8162	11.9398
YKL110C	942	915	208	15.3
YKL109W	1665	1638	186	7.64271
YKL108W	1362	1335	119	5.99948
YKL107W	930	903	11	0.819885
YKL106C-A	120	93	4	2.89484
YKL106W	1356	1329	444	22.4857
YKL105C	3399	3372	295.903	5.90623
YKL104C	2154	2127	1944	61.5144
YKL103C	1545	1518	523	23.1888
YKL102C	306	279	1	0.241237
YKL101W	4557	4530	1256	18.6612
YKL100C	1764	1737	625.694	24.2443
YKL100W-A	90	63	0.306452	0.327393
YKL099C	753	726	245	22.7132
YKL098W	1074	1047	121	7.77834
YKL097C	411	384	0	0
YKL096C-B	150	123	0	0
YKL096W-A	279	252	2294	612.69
YKL096W	720	693	624	60.6037
YKL095W	837	810	43	3.57299
YKL094W	942	915	426	31.3355
YKL093W	1020	993	62	4.20233
YKL092C	3315	3288	422	8.63831
YKL091C	933	906	109	8.09741
YKL090W	1332	1305	112	5.77638
YKL089W	1650	1623	121	5.01782
YKL088W	1716	1689	183	7.29238
YKL087C	675	648	85	8.8286
YKL086W	384	357	10	1.8853
YKL085W	1005	978	606	41.7044
YKL084W	351	324	77	15.9954
YKL083W	615	588	55.3413	6.33462
YKL082C	1305	1278	299.659	15.7813
YKL081W	1239	1212	10272	570.43
YKL080W	1179	1152	2202	128.651
YKL079W	1971	1944	297	10.2827
YKL078W	2208	2181	253	7.80752
YKL077W	1179	1152	1019	59.5346
YKL076C	384	357	36.2378	6.8319
YKL075C	1353	1326	129.762	6.58647
YKL074C	1584	1557	159	6.87316
YKL073W	2646	2619	933	23.977
YKL072W	2301	2274	232	6.86666
YKL071W	771	744	78	7.05618
YKL070W	510	483	69	9.61502
YKL069W	543	516	200	26.0873
YKL068W-A	237	210	68	21.794
YKL068W	2880	2853	858	20.2411
YKL067W	462	435	549	84.9437
YKL066W	444	417	138	22.2736
YKL065W-A	222	195	6	2.07093
YKL065C	621	594	378	42.8305
YKL064W	2910	2883	628	14.661
YKL063C	504	477	148	20.8829
YKL062W	1893	1866	137	4.94148
YKL061W	342	315	33	7.05101
YKL060C	1080	1053	62489	3994.14
YKL059C	1326	1299	174	9.01547
YKL058W	369	342	191	37.5885
YKL057C	3114	3087	983	21.4321
YKL056C	504	477	8502	1199.64
YKL055C	837	810	43	3.57299
YKL054C	2217	2190	2311.34	71.0342
YKL053C-A	261	234	89	25.599
YKL053W	375	348	15.5391	3.00535
YKL052C	879	852	129.461	10.227
YKL051W	1062	1035	144	9.36419
YKL050C	2769	2742	73	1.79186
YKL049C	690	663	107	10.8622
YKL048C	1923	1896	192	6.81571
YKL047W	1551	1524	188	8.30273
YKL046C	1350	1323	540	27.4715
YKL045W	1587	1560	214	9.23288
YKL044W	321	294	23	5.26537
YKL043W	1101	1074	244	15.2909
YKL042W	1092	1065	120	7.58367
YKL041W	675	648	55	5.71263
YKL040C	771	744	246	22.2541
YKL039W	1572	1545	948	41.2979
YKL038W	3513	3486	499	9.63432
YKL037W	357	330	9	1.83559
YKL036C	393	366	76	13.9759
YKL035W	1500	1473	1732	79.1395
YKL034W	2277	2250	254	7.598
YKL033W-A	711	684	707	69.5683
YKL033W	3117	3090	349	7.60178
YKL032C	1794	1767	393.141	14.9748
YKL031W	414	387	2	0.34783
YKL030W	606	579	82.4061	9.57919
YKL029C	2010	1983	1274.36	43.2531
YKL028W	1449	1422	395.518	18.7204
YKL027W	1344	1317	235	12.0096
YKL026C	504	477	23	3.24532
YKL025C	2040	2013	342	11.4348
YKL024C	615	588	627	71.7692
YKL023C-A	228	201	146	48.8883
YKL023W	834	807	115	9.59119
YKL022C	2523	2496	381	10.2737
YKL021C	1407	1380	309	15.0705
YKL020C	3249	3222	517	10.7997
YKL019W	951	924	255	18.5745
YKL018C-A	300	273	21	5.17732
YKL018W	990	963	151	10.5536
YKL017C	2052	2025	108	3.58961
YKL016C	525	498	417	56.3579
YKL015W	2940	2913	525	12.1302
YKL014C	5295	5268	2049	26.1785
YKL013C	516	489	449	61.7996
YKL012W	1752	1725	252	9.8324
YKL011C	1062	1035	95	6.17776
YKL010C	4452	4425	1199	18.237
YKL009W	711	684	517	50.8724
YKL008C	1257	1230	677	37.0452
YKL007W	807	780	398	34.3429
YKL006C-A	294	267	97	24.4517
YKL006W	417	390	7067.56	1219.7
YKL005C	1785	1758	223	8.53757
YKL004W	1206	1179	735	41.9587
YKL003C	396	369	132	24.0766
YKL002W	699	672	225	22.5352
YKL001C	609	582	168	19.4283
YKR001C	2115	2088	1830	58.9887
YKR002W	1707	1680	370	14.8232
YKR003W	1347	1320	536	27.33
YKR004C	1134	1107	90	5.47196
YKR005C	1578	1551	38	1.649
YKR006C	795	768	277	24.2754
YKR007W	555	528	117	14.9142
YKR008W	1878	1851	465	16.9081
YKR009C	2703	2676	78	1.96181
YKR010C	2316	2289	252	7.40974
YKR011C	1062	1035	140	9.10407
YKR012C	378	351	48.1322	9.22946
YKR013W	990	963	548.633	38.3446
YKR014C	705	678	318	31.5679
YKR015C	1707	1680	43	1.72269
YKR016W	1623	1596	347	14.6334
YKR017C	1656	1629	99	4.09037
YKR018C	2178	2151	1356	42.4294
YKR019C	1848	1821	111	4.10262
YKR020W	495	468	46	6.61546
YKR021W	2748	2721	244	6.03545
YKR022C	969	942	115	8.21665
YKR023W	1593	1566	113	4.85663
YKR024C	2229	2202	321	9.81151
YKR025W	849	822	195	15.9665
YKR026C	918	891	345	26.0609
YKR027W	2298	2271	268	7.94266
YKR028W	3102	3075	1104	24.1642
YKR029C	2256	2229	255	7.69978
YKR030W	822	795	153	12.9531
YKR031C	5052	5025	792	10.6081
YKR032W	315	288	1	0.233698
YKR033C	426	399	0	0
YKR034W	810	783	2	0.171916
YKR035C	642	615	157	17.1819
YKR035W-A	615	588	0.000195783	2.24101e-05
YKR036C	1932	1905	250	8.83269
YKR037C	888	861	91	7.11355
YKR038C	1161	1134	370	21.9602
YKR039W	1809	1782	108	4.0791
YKR040C	504	477	1334.47	188.294
YKR041W	753	726	12.0353	1.11576
YKR042W	1098	1071	3950	248.231
YKR043C	816	789	648	55.2772
YKR044W	1332	1305	226	11.6559
YKR045C	552	525	53	6.79461
YKR046C	852	825	319	26.0246
YKR047W	306	279	200.16	48.2859
YKR048C	1254	1227	1161.84	63.7309
YKR049C	402	375	119	21.3582
YKR050W	2670	2643	322	8.19987
YKR051W	1257	1230	118	6.45691
YKR052C	915	888	144	10.9143
YKR053C	1215	1188	155	8.78139
YKR054C	12279	12252	2138	11.7449
YKR055W	876	849	71	5.62858
YKR056W	1920	1893	432	15.3596
YKR057W	264	237	2111.58	599.664
YKR058W	1851	1824	69	2.54608
YKR059W	1188	1161	7784.58	451.285
YKR060W	825	798	158	13.3261
YKR061W	1278	1251	89	4.78829
YKR062W	987	960	246	17.2469
YKR063C	1509	1482	165	7.49348
YKR064W	2592	2565	289	7.58331
YKR065C	594	567	297	35.2551
YKR066C	1086	1059	679.628	43.194
YKR067W	2232	2205	473	14.4378
YKR068C	582	555	226	27.4071
YKR069W	1782	1755	115	4.41031
YKR070W	1059	1032	337	21.9785
YKR071C	1047	1020	487	32.1349
YKR072C	1689	1662	460.598	18.6526
YKR073C	321	294	10	2.28929
YKR074W	468	441	252	38.4601
YKR075C	924	897	65	4.87718
YKR075W-A	270	243	0	0
YKR076W	1113	1086	91	5.63975
YKR077W	1092	1065	65	4.10782
YKR078W	1758	1731	132	5.13245
YKR079C	2517	2490	491	13.2718
YKR080W	963	936	584	41.9938
YKR081C	1035	1008	606	40.4632
YKR082W	3474	3447	1096	21.4002
YKR083C	402	375	69	12.3841
YKR084C	1836	1809	637	23.7
YKR085C	588	561	225	26.994
YKR086W	3216	3189	354	7.47131
YKR087C	1038	1011	155	10.3188
YKR088C	1014	987	266	18.139
YKR089C	2733	2706	633	15.7443
YKR090W	2121	2094	283	9.09615
YKR091W	741	714	37	3.4878
YKR092C	1221	1194	1071.99	60.4277
YKR093W	1806	1779	1662	62.8786
YKR094C	387	360	3555.57	664.745
YKR095W	5628	5601	1967	23.6367
YKR095W-A	267	240	101	28.3242
YKR096W	3588	3561	509	9.62042
YKR097W	1650	1623	25	1.03674
YKR098C	2154	2127	124	3.92376
YKR099W	2436	2409	279	7.79499
YKR100C	1068	1041	247	15.9696
YKR101W	1965	1938	110	3.82021
YKR102W	3510	3483	52	1.00484
YKR103W	3657	3630	110	2.03955
YKR104W	921	894	21	1.58099
YKR105C	1749	1722	32	1.25073
YKR106W	1848	1821	48	1.77411
YLL067C	3618	3591	73.4204	1.3761
YLL067W-A	483	456	0.00211007	0.000311445
YLL066W-B	171	144	0	0
YLL066C	3618	3591	826.285	15.4868
YLL066W-A	483	456	0.00211007	0.000311445
YLL065W	351	324	0	0
YLL064C	363	336	7.59219	1.52081
YLL063C	1425	1398	45	2.16647
YLL062C	975	948	104	7.38368
YLL061W	1752	1725	374	14.5925
