target_id	length	eff_length	est_counts	tpm
YJL168C	2202	2175	4000.19	21.7724
YJL167W	1059	1032	33344	382.492
YJL166W	285	258	4345	199.367
YJL165C	2568	2541	3287	15.3137
YJL164C	1194	1167	2518	25.5428
YJL163C	1668	1641	432	3.11644
YJL162C	1752	1725	800	5.49016
YJL161W	543	516	163	3.73957
YJL160C	864	837	48	0.678891
YJL159W	1242	1215	185334	1805.77
YJL158C	684	657	64566.6	1163.39
YJL157C	2493	2466	5780	27.7472
YJL156W-A	222	195	4	0.242834
YJL156C	2100	2073	2326	13.2829
YJL155C	1359	1332	1239	11.0116
YJL154C	2835	2808	5394	22.7404
YJL153C	1602	1575	65	0.488559
YJL152W	360	333	198.899	7.07085
YJL151C	402	375	7268.1	229.442
YJL150W	303	276	36.7699	1.57713
YJL149W	1992	1965	1583.23	9.53818
YJL148W	702	675	6923	121.416
YJL147C	1149	1122	350	3.69283
YJL146W	1410	1383	1569	13.4303
YJL145W	885	858	6268	86.482
YJL144W	315	288	239	9.82402
YJL143W	477	450	6113	160.815
YJL142C	393	366	0	0
YJL141C	2424	2397	1783	8.80577
YJL140W	666	639	5947	110.175
YJL139C	1287	1260	952	8.94438
YJL138C	1188	1161	97895.4	998.192
YJL137C	1143	1116	776	8.23155
YJL136W-A	84	57	2	0.415374
YJL136C	264	237	61219.9	3057.94
YJL135W	318	291	19	0.772938
YJL134W	1230	1203	2803	27.583
YJL133C-A	225	198	1858	111.087
YJL133W	945	918	1120	14.4431
YJL132W	2253	2226	503	2.67502
YJL131C	1071	1044	781	8.85594
YJL130C	6645	6618	110101	196.947
YJL129C	3708	3681	1112	3.57621
YJL128C	2007	1980	3782	22.6121
YJL127W-A	117	90	13	1.70996
YJL127C-B	159	132	386	34.6176
YJL127C	1923	1896	1099	6.86188
YJL126W	924	897	744	9.81894
YJL125C	1152	1125	3186	33.5257
YJL124C	519	492	5043	121.341
YJL123C	1437	1410	9241.92	77.5938
YJL122W	528	501	4237	100.116
YJL121C	717	690	11663.9	200.114
YJL120W	324	297	181.117	7.21916
YJL119C	324	297	3.91763	0.156153
YJL118W	660	633	169.082	3.16212
YJL117W	936	909	11581	150.823
YJL116C	1014	987	181	2.17093
YJL115W	840	813	3023	44.0181
YJL114W	681	654	35.3948	0.640686
YJL113W	4647	4620	16.9187	0.0433521
YJL112W	2145	2118	1445	8.07655
YJL111W	1653	1626	18621	135.571
YJL110C	1656	1629	1746	12.6884
YJL109C	5310	5283	15911	35.6534
YJL108C	1152	1125	0	0
YJL107C	1164	1137	443	4.6124
YJL106W	1938	1911	5	0.0309737
YJL105W	1683	1656	51	0.364581
YJL104W	450	423	3531	98.8192
YJL103C	1857	1830	161	1.0415
YJL102W	2460	2433	761	3.70277
YJL101C	2037	2010	3623	21.3381
YJL100W	1824	1797	529	3.48491
YJL099W	2241	2214	1334	7.13284
YJL098W	3177	3150	4700	17.6633
YJL097W	654	627	5035	95.064
YJL096W	486	459	2082	53.6973
YJL095W	4437	4410	1756	4.71379
YJL094C	2622	2595	1752	7.99247
YJL093C	2076	2049	704	4.06738
YJL092W	3525	3498	1602	5.42159
YJL091C	1473	1446	2390	19.5665
YJL090C	2295	2268	529	2.76119
YJL089W	2490	2463	47	0.225901
YJL088W	1017	990	310	3.7069
YJL087C	2484	2457	4052	19.5231
YJL086C	369	342	38	1.31535
YJL085W	1872	1845	1862	11.9472
YJL084C	3141	3114	2079	7.90351
YJL083W	1815	1788	682	4.51545
YJL082W	2196	2169	3175	17.3288
YJL081C	1470	1443	3290	26.9907
YJL080C	3669	3642	77356	251.442
YJL079C	900	873	3523	47.773
YJL078C	2646	2619	10679	48.2702
YJL077W-B	99	72	0	0
YJL077C	396	369	54.932	1.76231
YJL077W-A	87	60	29.068	5.73518
YJL076W	3570	3543	10434.3	34.8638
YJL075C	417	390	283.749	8.61298
YJL074C	3693	3666	5713	18.4483
YJL073W	1938	1911	1985	12.2966
YJL072C	642	615	1214	23.3683
YJL071W	1725	1698	676	4.71295
YJL070C	2667	2640	940	4.2151
YJL069C	1785	1758	5016	33.7771
YJL068C	900	873	5348	72.5206
YJL067W	351	324	97.8399	3.57483
YJL066C	759	732	1371.16	22.1749
YJL065C	504	477	526.173	13.0585
YJL064W	396	369	640.827	20.5588
YJL063C	717	690	2482	42.583
YJL062W-A	258	231	2263	115.973
YJL062W	2493	2466	4440	21.3144
YJL061W	2142	2115	4184	23.4188
YJL060W	1335	1308	4095	37.0621
YJL059W	1227	1200	669	6.59977
YJL058C	1632	1605	552	4.07144
YJL057C	2004	1977	772	4.62269
YJL056C	2643	2616	701	3.17223
YJL055W	738	711	6061	100.916
YJL054W	1437	1410	2680	22.5009
YJL053W	1140	1113	2275	24.1975
YJL052C-A	120	93	0	0
YJL052W	999	972	19183.6	233.641
YJL051W	2469	2442	1359	6.58806
YJL050W	3222	3195	17301	64.1039
YJL049W	1353	1326	1158	10.3383
YJL048C	1191	1164	730	7.42427
YJL047C-A	135	108	6	0.657675
YJL047C	2529	2502	1182	5.59261
YJL046W	1230	1203	714	7.02614
YJL045W	1905	1878	139	0.8762
YJL044C	1377	1350	1495	13.1097
YJL043W	774	747	10	0.158476
YJL042W	4197	4170	5174	14.6884
YJL041W	2472	2445	16990	82.2619
YJL039C	5052	5025	11052	26.0369
YJL038C	660	633	88	1.64575
YJL037W	675	648	31	0.566331
YJL036W	1272	1245	2070	19.6827
YJL035C	753	726	551	8.98461
YJL034W	2049	2022	56508.5	330.839
YJL033W	2313	2286	7937	41.1021
YJL032W	315	288	123.394	5.07206
YJL031C	984	957	1800.61	22.2736
YJL030W	591	564	1352	28.378
YJL029C	2469	2442	2422	11.7412
YJL028W	336	309	3	0.114934
YJL027C	417	390	0	0
YJL026W	1200	1173	32118	324.141
YJL026C-A	222	195	0	0
YJL025W	1545	1518	280	2.18359
YJL024C	585	558	1808	38.3573
YJL023C	1044	1017	367.985	4.28344
YJL022W	309	282	38.0153	1.59585
YJL020C	3474	3447	16545.9	56.8242
YJL020W-A	258	231	406.18	20.8157
YJL019W	2049	2022	2230	13.0559
YJL016W	1686	1659	609.38	4.34836
YJL015C	285	258	10.62	0.487293
YJL014W	1605	1578	20062	150.505
YJL013C	1548	1521	569	4.42861
YJL012C	2166	2139	54233	300.149
YJL011C	486	459	1848	47.6621
YJL010C	2001	1974	7051	42.2851
YJL009W	327	300	1376.96	54.3355
YJL008C	1707	1680	20501	144.461
YJL007C	315	288	2134	87.7174
YJL006C	972	945	1032	12.928
YJL005W	6081	6054	4692	9.17486
YJL004C	612	585	1709	34.5836
YJL003W	357	330	898	32.2141
YJL002C	1431	1404	13478	113.643
YJL001W	648	621	10993	209.56
YJR001W	1809	1782	5490	36.4711
YJR002W	1782	1755	6479	43.7034
YJR003C	1560	1533	1921	14.8344
YJR004C	1953	1926	97	0.59621
YJR005W	2103	2076	2563	14.6152
YJR005C-A	282	255	173	8.03138
YJR006W	1464	1437	1715	14.1283
YJR007W	915	888	19490	259.826
YJR008W	1017	990	272	3.2525
YJR009C	999	972	271456	3306.11
YJR010W	1536	1509	1662	13.0384
YJR010C-A	285	258	1871	85.8496
YJR011C	786	759	518	8.07927
YJR012C	624	597	477.981	9.47808
YJR013W	1212	1185	1911.02	19.0911
YJR014W	597	570	13211	274.375
YJR015W	1533	1506	9470	74.4405
YJR016C	1758	1731	46020	314.727
YJR017C	513	486	4055.76	98.7917
YJR018W	363	336	473.237	16.6734
YJR019C	1050	1023	719.108	8.32152
YJR020W	333	306	26.8916	1.04035
YJR021C	945	918	407	5.24851
YJR022W	330	303	510.791	19.9565
YJR023C	402	375	73.9228	2.33362
YJR024C	735	708	3142	52.536
YJR025C	534	507	4821	112.568
YJR026W	1323	1296	3378.54	30.8609
YJR027W	5268	5241	20830	47.0499
YJR028W	1323	1296	5525	50.4675
YJR029W	5268	5241	38064.5	85.9784
YJR030C	2238	2211	1350	7.22818
YJR031C	4227	4200	3812	10.7445
YJR032W	1182	1155	3799	38.9378
YJR033C	4074	4047	2869	8.39231
YJR034W	327	300	1222	48.2208
YJR035W	3258	3231	1165	4.26848
YJR036C	2679	2652	183.145	0.817535
YJR037W	384	357	9.85468	0.326782
YJR038C	363	336	16.3789	0.577073
YJR039W	3366	3339	449.621	1.5941
YJR040W	2340	2313	3303	16.9051
YJR041C	3525	3498	4882	16.522
YJR042W	2235	2208	5036	27.0004
YJR043C	1053	1026	1537	17.7342
YJR044C	423	396	2215	66.2159
YJR045C	1965	1938	155830	951.877
YJR046W	1815	1788	2150	14.2349
YJR047C	474	447	1324.76	35.0843
YJR048W	330	303	4340.51	169.583
YJR049C	1593	1566	2843	21.4916
YJR050W	708	681	1256	21.8337
YJR051W	1506	1479	3764	30.1277
YJR052W	1698	1671	1190	8.43052
YJR053W	1725	1698	968	6.74872
YJR054W	1494	1467	598	4.82564
YJR055W	495	468	566	14.3171
YJR056C	711	684	945	16.3553
YJR057W	651	624	1636	31.0372
YJR058C	444	417	979	27.7927
YJR059W	2457	2430	5030	24.5045
YJR060W	1056	1029	8618	99.146
YJR061W	2808	2781	451	1.91982
YJR062C	1374	1347	1394	12.2512
YJR063W	378	351	2646	89.2415
YJR064W	1689	1662	26183	186.497
YJR065C	1350	1323	13967	124.976
YJR066W	7413	7386	4431	7.10193
YJR067C	426	399	1093	32.4288
YJR068W	1062	1035	2942	33.6501
YJR069C	594	567	8341	174.148
YJR070C	978	951	25096.3	312.401
YJR071W	369	342	146.718	5.07856
YJR072C	1158	1131	7851	82.1763
YJR073C	621	594	2382	47.4722
YJR074W	657	630	2003	37.6378
YJR075W	1191	1164	6973	70.9171
YJR076C	1248	1221	7707	74.7229
YJR077C	936	909	11999	156.266
YJR078W	1362	1335	537	4.76186
YJR079W	330	303	26.8406	1.04866
YJR080C	1185	1158	2190.16	22.3898
YJR082C	342	315	855	32.1321
YJR083C	930	903	912	11.9561
YJR084W	1272	1245	1190	11.3152
YJR085C	318	291	6570	267.274
YJR086W	333	306	2078	80.3911
YJR087W	351	324	265.434	9.69829
YJR088C	879	852	5979.57	83.0834
YJR089W	2865	2838	1174	4.89711
YJR090C	3456	3429	2647.89	9.14148
YJR091C	3276	3249	4174	15.2085
YJR092W	4344	4317	11007	30.1836
YJR093C	984	957	1899	23.4908
YJR094C	1083	1056	466	5.22403
YJR094W-A	279	252	58122	2730.39
YJR095W	969	942	29	0.364444
YJR096W	849	822	1555	22.3946
YJR097W	519	492	948	22.8101
YJR098C	1971	1944	780	4.74988
YJR099W	711	684	1577	27.2935
YJR100C	984	957	1068	13.2112
YJR101W	801	774	1994	30.4978
YJR102C	609	582	768	15.6215
YJR103W	1737	1710	4599	31.8384
YJR104C	465	438	65126	1760.21
YJR105W	1023	996	43557	517.705
YJR106W	2178	2151	537	2.95541
YJR107W	987	960	3	0.0369942
YJR108W	372	345	107	3.67154
YJR109C	3357	3330	16318	58.0105
YJR110W	2067	2040	870	5.04862
YJR111C	852	825	925	13.2731
YJR112W	606	579	882	18.0333
YJR112W-A	330	303	324	12.6586
YJR113C	744	717	1368.62	22.5969
YJR114W	393	366	537.379	17.3814
YJR115W	510	483	49	1.20097
YJR116W	840	813	947	13.7893
YJR117W	1362	1335	8115	71.96
YJR118C	612	585	2999	60.6883
YJR119C	2187	2160	459	2.51561
YJR120W	351	324	101	3.69029
YJR121W	1536	1509	34935	274.066
YJR122W	1494	1467	746	6.01995
YJR123W	678	651	288405	5244.52
YJR124C	1347	1320	2742	24.5911
YJR125C	1227	1200	8063	79.5425
YJR126C	2436	2409	2893	14.2166
YJR127C	4143	4116	1406.55	4.04543
YJR128W	360	333	0	0
YJR129C	1020	993	815	9.71611
YJR130C	1920	1893	880	5.50321
YJR131W	1650	1623	3202	23.3554
YJR132W	3147	3120	6513	24.7121
YJR133W	630	603	2848	55.9122
YJR134C	2124	2097	2168	12.239
YJR135C	720	693	314	5.3639
YJR135W-A	264	237	2415	120.629
YJR136C	1266	1239	715	6.83154
YJR137C	4329	4302	7126	19.6092
YJR138W	4755	4728	2031	5.0853
YJR139C	1080	1053	46778	525.893
YJR140C	4947	4920	2827	6.80213
YJR140W-A	150	123	0	0
YJR141W	1044	1017	384	4.46986
YJR142W	1029	1002	3218	38.0191
YJR143C	2289	2262	16429	85.981
YJR144W	810	783	3599	54.4132
YJR145C	786	759	152331	2375.91
YJR146W	354	327	23.474	0.849814
YJR147W	1077	1050	640.526	7.22157
YJR148W	1131	1104	31285	335.468
YJR149W	1215	1188	24	0.239155
YJR150C	897	870	248	3.37455
YJR151C	3486	3459	11	0.0376466
YJR151W-A	51	24	0	0
YJR152W	1632	1605	3	0.0221274
YJR153W	1086	1059	29	0.32418
YJR154W	1041	1014	29	0.338567
YJR155W	867	840	3	0.0422791
YJR156C	1023	996	141.283	1.67925
YJR157W	363	336	1	0.0352326
YJR158W	1704	1677	0	0
YJR159W	1074	1047	68.5	0.774512
YJR160C	1809	1782	0	0
YJR161C	1152	1125	514.209	5.41092
YJR162C	351	324	0	0
YKL225W	348	321	0	0
YKL224C	372	345	1.52039	0.05217
YKL223W	333	306	0	0
YKL222C	2118	2091	108	0.61144
YKL221W	1422	1395	18	0.15275
YKL220C	2136	2109	79	0.44344
YKL219W	1224	1197	868.584	8.59017
YKL218C	981	954	893	11.0812
YKL217W	1851	1824	65	0.421864
YKL216W	945	918	26822	345.886
YKL215C	3861	3834	8520	26.307
YKL214C	612	585	2635	53.3223
YKL213C	2148	2121	4695	26.2047
YKL212W	1872	1845	20528	131.715
YKL211C	1455	1428	7786	64.5461
YKL210W	3075	3048	70277	272.949
YKL209C	3873	3846	15342	47.2233
YKL208W	816	789	763	11.4481
YKL207W	762	735	6620	106.624
YKL206C	804	777	2067	31.4922
YKL205W	3303	3276	4799	17.3417
YKL204W	1899	1872	6495	41.0731
YKL203C	7425	7398	3853	6.16551
YKL202W	582	555	2.42059	0.0516312
YKL201C	3537	3510	760.579	2.5652
YKL198C	1989	1962	1093	6.59485
YKL197C	3132	3105	1953	7.44603
YKL196C	603	576	10163	208.874
YKL195W	1212	1185	6772	67.6523
YKL194C	1389	1362	879	7.64004
YKL193C	1017	990	2727	32.6087
YKL192C	378	351	10026	338.146
YKL191W	1605	1578	4496	33.729
YKL190W	528	501	4937	116.657
YKL189W	1200	1173	1133	11.4345
YKL188C	2562	2535	69	0.322222
YKL187C	2253	2226	30	0.159544
YKL186C	555	528	2610	58.5182
YKL185W	1767	1740	4189	28.5
YKL184W	1401	1374	10405	89.6477
YKL183C-A	213	186	28	1.78209
YKL183W	921	894	1588	21.028
YKL182W	6156	6129	199185	384.726
YKL181W	1284	1257	13877	130.691
YKL180W	555	528	142412	3192.99
YKL179C	2040	2013	4058	23.8645
YKL178C	1413	1386	232.44	1.98533
YKL177W	339	312	2.55965	0.0971203
YKL176C	2487	2460	960	4.61977
YKL175W	1512	1485	4074	32.4772
YKL174C	1857	1830	2215	14.3287
YKL173W	3027	3000	3190	12.5879
YKL172W	1284	1257	16080.5	151.443
YKL171W	2787	2760	607	2.60354
YKL170W	417	390	790.374	23.9912
YKL169C	384	357	922.626	30.5944
YKL168C	2175	2148	1041	5.73721
YKL167C	414	387	1592	48.6986
YKL166C	1197	1170	2470	24.9917
YKL165C-A	234	207	10	0.571892
YKL165C	2760	2733	6384	27.6527
YKL164C	1026	999	57909.8	686.232
YKL163W	978	951	61.902	0.770563
YKL162C-A	153	126	10	0.939536
YKL162C	1209	1182	339	3.39521
YKL161C	1302	1275	29	0.26926
YKL160W	438	411	5399	155.509
YKL159C	636	609	574	11.1578
YKL157W	2859	2832	21499.5	89.871
YKL156W	249	222	14399.7	767.866
YKL156C-A	117	90	5710.27	751.101
YKL155C	1887	1860	1459	9.28595
YKL154W	735	708	2916	48.7571
YKL153W	510	483	50745.5	1243.75
YKL152C	744	717	489300	8078.67
YKL151C	1014	987	2315	27.7663
YKL150W	909	882	5908	79.2968
YKL149C	1218	1191	980	9.74088
YKL148C	1923	1896	3668	22.9021
YKL147C	618	591	92.1398	1.84563
YKL146W	2079	2052	2833.86	16.3488
YKL145W	1404	1377	19558	168.141
YKL145W-A	93	66	0	0
YKL144C	639	612	2024	39.151
YKL143W	1392	1365	5951	51.6109
YKL142W	660	633	10298	192.59
YKL141W	597	570	4187	86.9585
YKL140W	1647	1620	2832	20.6948
YKL139W	1587	1560	1660.99	12.6046
YKL138C-A	210	183	1673	108.225
YKL138C	396	369	1792	57.4904
YKL137W	336	309	1957	74.975
YKL136W	399	372	30.3296	0.965179
YKL135C	2181	2154	3979.67	21.8718
YKL134C	2319	2292	1590	8.21233
YKL133C	1392	1365	166	1.43966
YKL132C	1293	1266	59.2746	0.554267
YKL131W	522	495	18.7254	0.447826
YKL130C	741	714	2070	34.3207
YKL129C	3819	3792	5139.75	16.0457
YKL128C	888	861	4752	65.3367
YKL127W	1713	1686	14952	104.985
YKL126W	2043	2016	7647	44.904
YKL125W	1884	1857	2683	17.1038
YKL124W	1740	1713	908.278	6.27691
YKL123W	381	354	28.7216	0.960483
YKL122C	504	477	3413	84.7036
YKL121W	2559	2532	619	2.89408
YKL120W	975	948	11109	138.724
YKL119C	648	621	1738.3	33.1373
YKL118W	312	285	42.7017	1.77372
YKL117W	651	624	32296.9	612.718
YKL116C	1557	1530	1215	9.40089
YKL115C	393	366	63	2.03772
YKL114C	1104	1077	3893	42.791
YKL113C	1149	1122	3556	37.5191
YKL112W	2196	2169	7769.63	42.4058
YKL111C	336	309	146.366	5.60747
YKL110C	942	915	2322	30.0417
YKL109W	1665	1638	1295	9.35923
YKL108W	1362	1335	921	8.167
YKL107W	930	903	51	0.6686
YKL106C-A	120	93	5	0.63646
YKL106W	1356	1329	2572	22.9103
YKL105C	3399	3372	2257.68	7.92608
YKL104C	2154	2127	20970	116.712
YKL103C	1545	1518	7214	56.2585
YKL102C	306	279	7	0.297015
YKL101W	4557	4530	5810	15.1832
YKL100C	1764	1737	4364.29	29.7439
YKL100W-A	90	63	27.7097	5.20685
YKL099C	753	726	4357	71.0452
YKL098W	1074	1047	628	7.10063
YKL097C	411	384	1	0.0308285
YKL096C-B	150	123	0	0
YKL096W-A	279	252	59353	2788.21
YKL096W	720	693	13441	229.606
YKL095W	837	810	865	12.642
YKL094W	942	915	4338	56.1245
YKL093W	1020	993	43	0.512629
YKL092C	3315	3288	1871	6.73637
YKL091C	933	906	1132	14.7912
YKL090W	1332	1305	561	5.08905
YKL089W	1650	1623	1192	8.69444
YKL088W	1716	1689	3083	21.6087
YKL087C	675	648	1773	32.3905
YKL086W	384	357	155	5.13982
YKL085W	1005	978	9865	119.41
YKL084W	351	324	1085	39.6432
YKL083W	615	588	424.36	8.54361
YKL082C	1305	1278	6270.64	58.0851
YKL081W	1239	1212	138130	1349.17
YKL080W	1179	1152	20699	212.707
YKL079W	1971	1944	2201	13.4032
YKL078W	2208	2181	2058	11.1705
YKL077W	1179	1152	13274	136.406
YKL076C	384	357	108.819	3.60844
YKL075C	1353	1326	1242.18	11.0898
YKL074C	1584	1557	1834	13.9442
YKL073W	2646	2619	8568	38.7283
YKL072W	2301	2274	1317	6.85613
YKL071W	771	744	25	0.397787
YKL070W	510	483	1	0.0245096
YKL069W	543	516	2506	57.4931
YKL068W-A	237	210	1443	81.345
YKL068W	2880	2853	6377	26.4605
YKL067W	462	435	12057	328.121
YKL066W	444	417	8	0.227111
YKL065W-A	222	195	13	0.78921
YKL065C	621	594	5013	99.9069
YKL064W	2910	2883	2948	12.1051
YKL063C	504	477	3029	75.1735
YKL062W	1893	1866	1534	9.7319
YKL061W	342	315	469	17.6257
YKL060C	1080	1053	957554	10765.1
YKL059C	1326	1299	1783	16.249
YKL058W	369	342	2024	70.0597
YKL057C	3114	3087	6174	23.6763
YKL056C	504	477	115690	2871.19
YKL055C	837	810	388	5.67062
YKL054C	2217	2190	56494.8	305.385
YKL053C-A	261	234	1468	74.2667
YKL053W	375	348	62.2968	2.11919
YKL052C	879	852	1352.7	18.7952
YKL051W	1062	1035	709	8.10942
YKL050C	2769	2742	12	0.0518081
YKL049C	690	663	1941	34.6574
YKL048C	1923	1896	638	3.98351
YKL047W	1551	1524	1929	14.9841
YKL046C	1350	1323	6803	60.873
YKL045W	1587	1560	2596	19.6999
YKL044W	321	294	48	1.93276
YKL043W	1101	1074	1355	14.9355
YKL042W	1092	1065	1698	18.8744
YKL041W	675	648	1993	36.4096
YKL040C	771	744	4181	66.526
YKL039W	1572	1545	9655	73.9789
YKL038W	3513	3486	1474	5.00558
YKL037W	357	330	51.1458	1.83476
YKL036C	393	366	721.48	23.336
YKL035W	1500	1473	28060.4	225.515
YKL034W	2277	2250	2046	10.7648
YKL033W-A	711	684	6293	108.914
YKL033W	3117	3090	1382	5.29461
YKL032C	1794	1767	6833.79	45.7835
YKL031W	414	387	8	0.244716
YKL030W	606	579	189.343	3.87128
YKL029C	2010	1983	16648.9	99.391
YKL028W	1449	1422	2860.03	23.8098
YKL027W	1344	1317	2407	21.6359
YKL026C	504	477	46	1.14163
YKL025C	2040	2013	2933	17.2485
YKL024C	615	588	9010	181.398
YKL023C-A	228	201	601	35.3967
YKL023W	834	807	1417	20.7865
YKL022C	2523	2496	2329	11.0461
YKL021C	1407	1380	5010	42.9776
YKL020C	3249	3222	3424	12.5803
YKL019W	951	924	1903	24.381
YKL018C-A	300	273	970	42.0623
YKL018W	990	963	1556	19.1279
YKL017C	2052	2025	887	5.1854
YKL016C	525	498	7300	173.531
YKL015W	2940	2913	1076	4.37276
YKL014C	5295	5268	9471	21.2831
YKL013C	516	489	7030	170.189
YKL012W	1752	1725	1563	10.7264
YKL011C	1062	1035	550	6.29081
YKL010C	4452	4425	8254	22.0818
YKL009W	711	684	10126	175.253
YKL008C	1257	1230	7523	72.4052
YKL007W	807	780	6085	92.3528
YKL006C-A	294	267	1041	46.1555
YKL006W	417	390	113340	3440.34
YKL005C	1785	1758	1467	9.8786
YKL004W	1206	1179	3574	35.886
YKL003C	396	369	1699	54.5068
YKL002W	699	672	2859	50.365
YKL001C	609	582	2186	44.4643
YKR001C	2115	2088	27096	153.624
YKR002W	1707	1680	3702	26.0862
YKR003W	1347	1320	3624	32.5011
YKR004C	1134	1107	391	4.18132
YKR005C	1578	1551	38	0.290039
YKR006C	795	768	3737	57.6031
YKR007W	555	528	1241	27.8241
YKR008W	1878	1851	5547	35.4761
YKR009C	2703	2676	290	1.28291
YKR010C	2316	2289	1377	7.12151
YKR011C	1062	1035	2595	29.6812
YKR012C	378	351	631.69	21.305
YKR013W	990	963	12075.3	148.442
YKR014C	705	678	7715	134.707
YKR015C	1707	1680	2	0.014093
YKR016W	1623	1596	3180	23.5873
YKR017C	1656	1629	514	3.7353
YKR018C	2178	2151	11067	60.9079
YKR019C	1848	1821	744	4.83668
YKR020W	495	468	1157	29.2665
YKR021W	2748	2721	1374	5.97781
YKR022C	969	942	608	7.64076
YKR023W	1593	1566	1701	12.8587
YKR024C	2229	2202	3905	20.9936
YKR025W	849	822	4181	60.2133
YKR026C	918	891	4599	61.104
YKR027W	2298	2271	1349	7.032
YKR028W	3102	3075	4881	18.7909
YKR029C	2256	2229	2698	14.329
YKR030W	822	795	1649	24.5549
YKR031C	5052	5025	3147	7.41387
YKR032W	315	288	1	0.0411047
YKR033C	426	399	2.92187	0.0866907
YKR034W	810	783	4.07813	0.0616571
YKR035C	642	615	3318.21	63.8723
YKR035W-A	615	588	503.79	10.1428
YKR036C	1932	1905	948	5.89111
YKR037C	888	861	1041	14.313
YKR038C	1161	1134	2813	29.3657
YKR039W	1809	1782	810	5.38098
YKR040C	504	477	25.8512	0.641572
YKR041W	753	726	121.142	1.97534
YKR042W	1098	1071	72217	798.241
YKR043C	816	789	15681	235.278
YKR044W	1332	1305	594	5.3884
YKR045C	552	525	661	14.9048
YKR046C	852	825	1581	22.6862
YKR047W	306	279	1419.65	60.2368
YKR048C	1254	1227	15166.3	146.326
YKR049C	402	375	890	28.0959
YKR050W	2670	2643	92	0.412073
YKR051W	1257	1230	392	3.77281
YKR052C	915	888	1347	17.9572
YKR053C	1215	1188	120	1.19577
YKR054C	12279	12252	2937	2.83779
YKR055W	876	849	1136	15.84
YKR056W	1920	1893	4565	28.5479
YKR057W	264	237	34878.1	1742.16
YKR058W	1851	1824	122	0.791806
YKR059W	1188	1161	107704	1098.2
YKR060W	825	798	1736	25.7532
YKR061W	1278	1251	139	1.31535
YKR062W	987	960	3191	39.3495
YKR063C	1509	1482	986	7.87613
YKR064W	2592	2565	851	3.92759
YKR065C	594	567	4718	98.5051
YKR066C	1086	1059	8328	93.0955
YKR067W	2232	2205	3673	19.7195
YKR068C	582	555	2755	58.7642
YKR069W	1782	1755	360	2.42834
YKR070W	1059	1032	3563	40.8715
YKR071C	1047	1020	7927	92.001
YKR072C	1689	1662	3831.98	27.2946
YKR073C	321	294	11	0.442924
YKR074W	468	441	3248	87.189
YKR075C	924	897	584	7.70734
YKR075W-A	270	243	0	0
YKR076W	1113	1086	750	8.17552
YKR077W	1092	1065	1365	15.1728
YKR078W	1758	1731	799	5.46429
YKR079C	2517	2490	2281	10.8445
YKR080W	963	936	7148	90.4051
YKR081C	1035	1008	10624	124.77
YKR082W	3474	3447	7954	27.3167
YKR083C	402	375	820	25.8861
YKR084C	1836	1809	7082	46.3448
YKR085C	588	561	2646	55.8356
YKR086W	3216	3189	1305	4.8444
YKR087C	1038	1011	1431	16.7561
YKR088C	1014	987	2509	30.0931
YKR089C	2733	2706	2961	12.9537
YKR090W	2121	2094	2614	14.7779
YKR091W	741	714	407	6.74808
YKR092C	1221	1194	16822.4	166.789
YKR093W	1806	1779	17709	117.843
YKR094C	387	360	68438.4	2250.51
YKR095W	5628	5601	9715	20.5334
YKR095W-A	267	240	1616	79.7102
YKR096W	3588	3561	2153	7.15741
YKR097W	1650	1623	54	0.393876
YKR098C	2154	2127	348	1.93685
YKR099W	2436	2409	1594	7.83313
YKR100C	1068	1041	1788	20.333
YKR101W	1965	1938	688	4.20261
YKR102W	3510	3483	5	0.0169942
YKR103W	3657	3630	28	0.0913136
YKR104W	921	894	0	0
YKR105C	1749	1722	18	0.123744
YKR106W	1848	1821	171.635	1.11578
YLL067C	3618	3591	0	0
YLL067W-A	483	456	0	0
YLL066W-B	171	144	0	0
YLL066C	3618	3591	134.325	0.442819
YLL066W-A	483	456	0	0
YLL065W	351	324	0	0
YLL064C	363	336	2.18388	0.076944
YLL063C	1425	1398	322	2.72667
YLL062C	975	948	1085	13.5489
YLL061W	1752	1725	2638	18.1038
YLL060C	702	675	60	1.05228
YLL059C	507	480	39	0.96185
YLL058W	1728	1701	2294	15.9652
YLL057C	1239	1212	53	0.517675
YLL056C	897	870	26	0.353784
YLL055W	1596	1569	106	0.799773
YLL054C	2532	2505	588	2.77878
YLL053C	459	432	1.19514	0.0327506
YLL052C	450	423	46.8049	1.30989
YLL051C	2139	2112	1589	8.90664
YLL050C	432	405	41203	1204.36
YLL049W	540	513	418	9.6459
YLL048C	4986	4959	14305	34.149
YLL047W	384	357	8.09836	0.268542
YLL046C	750	723	7.90164	0.129379
YLL045C	771	744	158852	2527.58
YLL044W	447	420	38465	1084.18
YLL043W	2010	1983	4372.88	26.1053
YLL042C	504	477	73	1.81171
YLL041C	801	774	2168	33.1591
YLL040C	9435	9408	17834	22.4407
YLL039C	1146	1119	22331	236.244
YLL038C	744	717	1205	19.8954
YLL037W	381	354	68.9397	2.30542
YLL036C	1512	1485	2043.06	16.2869
YLL035W	1899	1872	1372	8.67625
YLL034C	2514	2487	6015	28.6315
YLL033W	693	666	262	4.65705
YLL032C	2478	2451	1905	9.20101
YLL031C	3054	3027	5285	20.6689
YLL030C	342	315	0	0
YLL029W	2250	2223	6726	35.818
YLL028W	1761	1734	4582	31.2817
